,RegistrationDate,BirthYear,EnrollmentStatus,CumLoanAtEntry,EngPlacement,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,CompleteCIP1,TermGPA,CumGPA,Parent Adjusted Gross Income,Total Scholarship,Total Grant,Total Loan,Dropout
1776,20140129,1981,2,-1,0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,4.0,3.52,0.0,0.0,21936.0,0.0,1
1777,20140731,1973,2,-1,0,-2.0,-2.0,16.0905,-1.0,0.0,-2.0,2.0,3.47,0.0,0.0,11858.0,12500.0,0
1778,20140626,1995,1,-2,1,0.0,0.0,5.0207,-1.0,0.0,-2.0,1.425,3.575,62424.0,0.0,35488.0,35000.0,0
1779,20140619,1977,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,3.0,3.38,0.0,0.0,12425.0,20000.0,0
1780,20140709,1992,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,4.0,2.82,24924.0,0.0,7216.0,15000.0,0
1781,20140730,1989,1,-2,0,0.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,3.78,0.0,0.0,6712.0,16657.0,1
1782,20140721,1994,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,4.0,3.0,31772.0,0.0,30264.0,5500.0,0
1783,20140820,1991,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,0.85,2.38,47457.0,0.0,1125.0,29500.0,0
1784,20140820,1988,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,4.0,3.94,0.0,0.0,0.0,24000.0,0
1785,20140813,1965,2,-1,0,-2.0,-2.0,52.0301,27.0101,0.0,-2.0,3.7,2.97,0.0,22106.6,0.0,29232.0,0
1786,20140729,1987,2,-1,0,-2.0,-2.0,45.1101,13.1209,0.0,-2.0,3.0,3.26,0.0,0.0,30399.0,35500.0,0
1787,20140624,1982,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,2.25,3.2350000000000003,0.0,0.0,17646.0,24250.0,0
1788,20140625,1990,2,-1,0,-2.0,-2.0,43.0203,-1.0,8.0,43.0203,4.0,3.48,0.0,6500.0,4405.0,9000.0,0
1789,20140716,1991,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.7,3.64,60655.0,0.0,11421.0,3500.0,0
1790,20140820,1996,1,-2,1,0.0,0.0,50.0901,-1.0,0.0,-2.0,4.0,2.93,19673.0,0.0,33601.0,5500.0,0
1791,20140708,1992,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.65,3.62,173800.0,0.0,1712.0,13000.0,0
1792,20141114,1993,2,-1,0,-2.0,-2.0,40.0501,-1.0,0.0,-2.0,2.0,3.745,0.0,0.0,26111.0,0.0,0
1793,20140714,1994,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,0.0,2.64,27424.0,0.0,10104.98,3500.0,1
1794,20140702,1992,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.85,3.58,63242.0,0.0,2445.0,0.0,1
1795,20140724,1994,2,-1,0,-2.0,-2.0,50.0701,-1.0,0.0,-2.0,4.0,3.46,252617.0,0.0,0.0,35500.0,0
1796,20140730,1982,2,-1,0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,3.0,2.91,0.0,0.0,0.0,23000.0,0
1797,20140717,1965,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,4.0,0.0,0.0,0.0,10250.0,0
1798,20140716,1996,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,4.0,3.15,153011.0,0.0,0.0,17500.0,0
1799,20140714,1993,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,0.0,1.9,88400.0,0.0,0.0,14000.0,1
1800,20150610,1997,1,-2,1,0.0,0.0,13.1001,-1.0,0.0,-2.0,3.85,3.435,43276.0,0.0,19552.0,0.0,0
1801,20141125,1996,1,-2,1,0.0,0.0,0.0,-1.0,0.0,-2.0,2.7,1.46,43763.0,0.0,1190.0,3500.0,1
1802,20140830,1988,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.0,3.3,0.0,0.0,0.0,7500.0,0
1803,20140716,1994,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,4.0,3.79,40482.0,0.0,27154.0,9750.0,0
1804,20140821,1981,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.96,0.0,0.0,1363.0,9500.0,1
1805,20140731,1987,2,-1,0,-2.0,-2.0,27.6734,13.1209,0.0,-2.0,4.0,3.186666666666667,0.0,0.0,13052.0,10500.0,1
1806,20150520,1997,1,-2,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,1.5,1.69,208489.0,0.0,0.0,0.0,0
1807,20140723,1988,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.225,3.64,0.0,0.0,0.0,24500.0,0
1808,20140716,1982,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.7,3.36,0.0,4500.0,15467.0,30500.0,0
1809,20150106,1986,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.4,2.6950000000000003,0.0,0.0,10973.0,33500.0,0
1810,20140818,1989,2,-1,0,-2.0,-2.0,51.0706,-1.0,0.0,-2.0,2.0,3.32,0.0,0.0,0.0,10500.0,1
1811,20150608,1990,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.3,3.76,0.0,0.0,0.0,13000.0,0
1812,20140820,1986,2,-1,0,-2.0,-2.0,42.0101,-1.0,3.5,20.00505,2.0,2.025,0.0,0.0,18025.0,9000.0,0
1813,20140728,1996,1,-2,0,0.0,-2.0,26.0101,-1.0,0.0,-2.0,3.3,3.14,115007.0,0.0,0.0,0.0,0
1814,20141216,1982,1,-2,1,0.0,0.0,0.0,-1.0,0.0,-2.0,2.0,2.4,0.0,0.0,8618.0,0.0,1
1815,20140805,1966,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,4.0,2.64,0.0,0.0,12472.0,31500.0,0
1816,20140820,1976,2,-1,0,-2.0,-2.0,16.0905,13.1209,0.0,-2.0,2.0,2.93,0.0,0.0,5707.0,13435.0,0
1817,20140722,1993,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.25,2.9450000000000003,49476.0,0.0,17258.0,27500.0,0
1818,20140729,1993,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,2.0,2.87,14189.0,0.0,14741.0,0.0,0
1819,20140819,1986,2,-1,0,-2.0,-2.0,42.0101,13.1202,0.0,-2.0,3.0,2.92,0.0,0.0,3581.0,0.0,0
1820,20140806,1995,1,-2,0,0.0,-2.0,26.0101,-1.0,0.0,-2.0,3.82,3.75,171699.0,22500.0,0.0,0.0,0
1821,20140729,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.0,2.49,0.0,0.0,8093.0,12750.0,1
1822,20140729,1992,2,-1,0,-2.0,-2.0,52.1401,-1.0,0.0,-2.0,1.5,2.0,0.0,0.0,16611.0,16250.0,1
1823,20140821,1976,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,4.0,3.6,0.0,5000.0,3790.0,22000.0,0
1824,20140805,1958,1,-2,0,0.0,-2.0,43.0399,-1.0,0.0,-2.0,4.0,3.9,0.0,0.0,0.0,0.0,0
1825,20140825,1987,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.35,2.63,0.0,0.0,0.0,11000.0,0
1826,20140729,1981,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.0,2.62,0.0,0.0,7186.0,22000.0,0
1827,20140827,1975,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,3.85,3.67,0.0,0.0,0.0,20000.0,0
1828,20140819,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.85,3.64,0.0,0.0,24371.0,10732.0,1
1829,20140820,1989,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.3,3.64,0.0,0.0,0.0,36500.0,0
1830,20140112,1992,2,-1,0,-2.0,-2.0,45.1001,-1.0,0.0,-2.0,2.0,3.18,1673.0,0.0,8590.0,22750.0,0
1831,20140818,1962,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,2.8,2.87,0.0,0.0,0.0,10500.0,1
1832,20150714,1992,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,2.0,2.72,26375.0,0.0,17992.0,0.0,0
1833,20140813,1993,2,-1,0,-2.0,-2.0,16.0905,42.0101,0.0,-2.0,3.3,2.85,23438.0,0.0,36794.0,0.0,0
1834,20141121,1964,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.15,2.215,0.0,0.0,9263.0,25661.0,0
1835,20140830,1976,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.7,3.35,0.0,0.0,7912.0,8250.0,0
1836,20141211,1991,2,-1,0,-2.0,-2.0,50.0701,-1.0,0.0,-2.0,3.5,3.21,111939.0,0.0,11573.0,22593.0,0
1837,20140820,1984,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,4.0,0.0,0.0,369.3,23000.0,0
1838,20140827,1964,1,-2,1,0.0,0.0,45.1001,-1.0,3.5,21.55005,4.0,3.915,0.0,3000.0,31764.0,49661.0,0
1839,20140818,1992,2,-1,0,-2.0,-2.0,52.0801,-1.0,8.0,52.0801,3.65,3.55,40704.0,0.0,0.0,3500.0,0
1840,20140822,1986,2,-1,0,-2.0,-2.0,27.5655,-1.0,0.0,-2.0,3.0,2.55,0.0,0.0,2880.0,27309.0,0
1841,20140825,1990,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.87,121987.0,0.0,5730.0,5500.0,1
1842,20140826,1990,1,-2,0,0.0,-2.0,52.0201,-1.0,0.0,-2.0,2.85,3.23,0.0,0.0,36338.0,4500.0,0
1843,20150604,1986,2,-1,0,-2.0,-2.0,16.0905,-1.0,0.0,-2.0,4.0,3.24,0.0,0.0,22994.0,5500.0,0
1844,20150113,1993,2,-1,0,-2.0,-2.0,45.1101,43.0199,0.0,-2.0,4.0,3.09,27677.0,0.0,17073.0,6500.0,0
1845,20140827,1988,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,4.0,3.6,0.0,0.0,29848.0,0.0,0
1846,20140822,1990,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.3,3.12,0.0,0.0,6250.0,4500.0,0
1847,20140902,1993,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,1.0,2.37,23342.0,0.0,16821.0,9250.0,1
1848,20140826,1990,2,-1,0,-2.0,-2.0,-1.0,-1.0,0.0,-2.0,4.0,3.89,0.0,0.0,0.0,25750.0,0
1849,20140902,1991,2,-1,0,-2.0,-2.0,45.1001,-1.0,0.0,-2.0,3.25,3.61,5155.0,0.0,22928.0,26500.0,0
1850,20140825,1995,2,-1,0,-2.0,-2.0,25.5,-1.0,0.0,-2.0,1.7,2.235,177532.0,0.0,0.0,65006.0,0
1851,20140905,1989,2,-1,0,-2.0,-2.0,54.0101,54.0101,0.0,-2.0,3.3,3.28,0.0,0.0,10062.0,9000.0,0
1852,20141030,1984,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,1.0,2.28,0.0,0.0,0.0,25029.0,0
1853,20141125,1987,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.5,3.6,0.0,0.0,3015.0,20327.0,0
1854,20141215,1987,2,-1,0,-2.0,-2.0,45.1001,-1.0,0.0,-2.0,3.3,3.73,0.0,0.0,10977.0,19896.0,0
1855,20150115,1993,2,-1,0,-2.0,-2.0,23.0101,-1.0,0.0,-2.0,3.7,3.0,114426.0,0.0,0.0,3500.0,1
1856,20150624,1970,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,4.0,3.87,0.0,5500.0,15798.0,11000.0,0
1857,20141120,1992,2,-1,0,-2.0,-2.0,52.02009999999999,-1.0,2.6666666666666665,16.0067,3.233333333333333,3.1933333333333334,9552.0,0.0,21778.0,25500.0,0
1858,20140129,1994,1,-2,1,-2.0,0.0,0.0,-1.0,0.0,-2.0,4.0,3.27,17726.0,0.0,8993.0,2750.0,1
1859,20141120,1981,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,4.0,3.74,0.0,0.0,8640.0,0.0,0
1860,20150427,1987,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.5,3.84,0.0,0.0,20512.0,8000.0,0
1861,20140114,1985,1,-2,0,0.0,-2.0,50.0701,-1.0,0.0,-2.0,3.0,3.02,0.0,0.0,0.0,9500.0,1
1862,20140117,1987,2,-1,0,-2.0,-2.0,38.555,-1.0,0.0,-2.0,3.5,2.765,0.0,0.0,11280.0,31500.0,0
1863,20160519,1994,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.96,161333.0,0.0,0.0,0.0,0
1864,20141117,1989,2,-1,0,-2.0,-2.0,42.0101,6.06045,0.0,-2.0,0.0,1.69,0.0,0.0,5753.0,7250.0,1
1865,20141027,1991,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,4.0,3.94,12655.0,0.0,6643.0,10000.0,0
1866,20150316,1997,1,-2,0,0.0,-2.0,43.0203,-1.0,0.0,-2.0,3.835,3.91,291943.0,12000.0,0.0,0.0,0
1867,20160427,1995,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.0,3.77,43054.0,0.0,3995.0,0.0,0
1868,20141212,1970,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,0.0,3.54,0.0,0.0,0.0,27405.0,0
1869,20160721,1990,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.65,3.86,0.0,0.0,0.0,0.0,0
1870,20150325,1989,2,-1,0,-2.0,-2.0,50.0701,50.0701,0.0,-2.0,4.0,3.88,0.0,3000.0,21876.0,0.0,0
1871,20160526,1993,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,3.95,146033.0,0.0,0.0,13600.0,0
1872,20160615,1991,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.96,0.0,0.0,2149.0,9080.0,0
1873,20141217,1992,2,-1,0,-2.0,-2.0,45.1001,-1.0,0.0,-2.0,2.65,2.87,11986.0,0.0,22266.0,25202.0,0
1874,20150113,1987,2,-1,0,-2.0,-2.0,45.1101,-1.0,7.0,45.1101,3.0,3.22,0.0,0.0,11123.0,19750.0,0
1875,20150317,1997,1,-2,0,0.0,-2.0,52.0201,-1.0,0.0,-2.0,2.7,3.08,110889.0,0.0,0.0,0.0,0
1876,20140115,1983,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,4.0,3.18,0.0,0.0,15277.0,22812.0,0
1877,20141110,1978,2,-1,0,-2.0,-2.0,54.0101,-1.0,0.0,-2.0,3.7,3.22,0.0,0.0,7435.0,18000.0,0
1878,20141120,1984,2,-1,0,-2.0,-2.0,16.0905,-1.0,0.0,-2.0,0.0,2.81,0.0,0.0,15719.0,21500.0,0
1879,20150511,1994,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.0,3.25,27302.0,0.0,10840.0,13000.0,0
1880,20150112,1993,2,-1,0,-2.0,-2.0,40.0601,-1.0,7.0,40.0601,2.0,2.76,72429.0,0.0,12176.3,14281.0,0
1881,20141124,1992,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.6,3.5250000000000004,35492.0,250.0,11430.0,0.0,1
1882,20141124,1991,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,2.74,1.89,3227.0,0.0,5647.0,0.0,1
1883,20150108,1982,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.85,3.81,0.0,0.0,7558.0,18706.0,1
1884,20141219,1993,2,-1,0,-2.0,-2.0,42.0101,26.0101,0.0,-2.0,3.35,3.36,12612.0,0.0,20461.0,4500.0,0
1885,20140122,1990,2,-1,0,-2.0,-2.0,43.0199,-1.0,4.0,20.50995,4.0,3.78,0.0,0.0,440.0,20200.0,0
1886,20150624,1989,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,3.0,2.28,0.0,0.0,10952.24,5500.0,1
1887,20140122,1993,2,-1,0,-2.0,-2.0,54.0101,-1.0,0.0,-2.0,4.0,2.98,85498.0,0.0,0.0,12337.0,0
1888,20150514,1960,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.7,3.85,0.0,1500.0,2863.0,1314.0,1
1889,20150428,1996,1,-2,1,0.0,0.0,42.0101,-1.0,0.0,-2.0,3.35,3.68,48971.0,0.0,17610.0,3500.0,0
1890,20150108,1993,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.0,3.16,52574.0,0.0,690.0,11451.0,0
1891,20141216,1993,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,4.0,2.12,86642.0,0.0,11573.0,14050.0,0
1892,20150116,1990,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,1.7,1.48,0.0,0.0,0.0,16000.0,1
1893,20141217,1984,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,2.975,3.51,0.0,0.0,0.0,0.0,1
1894,20141218,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,3.5,20.00505,1.59,2.955,0.0,0.0,15055.0,22500.0,0
1895,20141216,1992,1,-2,0,0.0,-2.0,43.0203,-1.0,2.6666666666666665,13.006766666666666,4.0,4.0,0.0,0.0,0.0,0.0,1
1896,20150319,1996,1,-2,1,0.0,0.5,20.0655,6.06045,0.0,-2.0,1.85,3.79,117998.0,0.0,0.0,0.0,0
1897,20150415,1997,1,-2,0,0.0,-2.0,43.0199,-1.0,0.0,-2.0,2.0,3.0700000000000003,161513.0,5000.0,0.0,0.0,0
1898,20150518,1996,1,-2,0,0.0,-2.0,38.0101,-1.0,0.0,-2.0,3.35,3.46,59994.0,6000.0,15392.0,0.0,0
1899,20150120,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.35,3.01,0.0,0.0,0.0,16750.0,0
1900,20141215,1988,2,-1,0,-2.0,-2.0,52.1401,-1.0,0.0,-2.0,2.675,3.135,0.0,0.0,5646.0,5500.0,0
1901,20140124,1990,2,-1,0,-2.0,-2.0,43.0203,-1.0,0.0,-2.0,3.0,3.93,0.0,0.0,0.0,24250.0,0
1902,20160106,1988,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.7,4.0,0.0,4500.0,15707.0,0.0,0
1903,20150514,1993,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.5,2.45,24685.0,0.0,23678.0,7500.0,0
1904,20150514,1963,2,-1,0,-2.0,-2.0,52.0301,-1.0,8.0,52.0301,4.0,3.37,0.0,7015.0,14440.0,20000.0,0
1905,20150105,1993,2,-1,0,-2.0,-2.0,52.1401,-1.0,0.0,-2.0,2.0,1.84,29775.0,0.0,25010.0,0.0,0
1906,20150820,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,1.5,2.45,56175.0,0.0,4125.0,22403.0,1
1907,20141218,1993,2,-1,0,-2.0,-2.0,38.0101,-1.0,0.0,-2.0,4.0,2.56,11850.0,0.0,26132.0,7500.0,0
1908,20150508,1997,1,-2,0,0.0,-2.0,52.0301,-1.0,0.0,-2.0,3.85,3.35,180000.0,5000.0,0.0,0.0,0
1909,20150422,1997,1,-2,1,0.0,0.0,26.0101,-1.0,0.0,-2.0,3.15,2.875,13806.0,0.0,18198.0,3500.0,0
1910,20150319,1997,1,-2,1,0.0,0.0,52.0301,-1.0,0.0,-2.0,3.7,3.66,16608.0,0.0,25628.0,0.0,0
1911,20140124,1988,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,4.0,3.46,0.0,0.0,10252.0,16187.0,0
1912,20150630,1994,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.7,3.99,90381.0,0.0,0.0,0.0,0
1913,20150507,1991,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,4.0,3.61,0.0,0.0,725.0,0.0,0
1914,20150106,1992,2,-1,0,-2.0,-2.0,45.1101,-1.0,7.0,45.1101,4.0,2.7,43260.0,0.0,12805.0,21805.0,0
1915,20150318,1997,1,-2,1,0.0,0.0,40.0801,-1.0,0.0,-2.0,3.7,3.28,21849.0,0.0,12255.0,0.0,1
1916,20140129,1995,1,-2,0,0.0,-2.0,45.1001,-1.0,0.0,-2.0,1.65,3.645,292719.0,0.0,0.0,12750.0,0
1917,20150720,1997,1,-2,1,0.0,0.0,43.0203,-1.0,0.0,-2.0,4.0,2.3,90468.0,0.0,0.0,7250.0,0
1918,20150706,1993,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,4.0,2.93,19724.0,0.0,18274.0,0.0,0
1919,20150109,1989,2,-1,0,-2.0,-2.0,13.1209,-1.0,0.0,-2.0,3.7,3.7,0.0,0.0,2627.0,24795.0,0
1920,20150727,1973,2,-1,0,-2.0,-2.0,45.1001,-1.0,7.0,45.1001,3.0,3.15,0.0,0.0,0.0,980.0,1
1921,20150325,1996,1,-2,1,0.0,0.0,43.0203,-1.0,0.0,-2.0,4.0,2.87,167340.0,0.0,0.0,0.0,0
1922,20150702,1997,1,-2,1,-2.0,0.0,40.0801,-1.0,0.0,-2.0,2.3,2.44,55586.0,0.0,5389.0,5500.0,0
1923,20150407,1997,1,-2,0,0.0,-2.0,31.5751,-1.0,0.0,-2.0,1.25,2.5,54969.0,0.0,2425.0,0.0,0
1924,20150504,1997,1,-2,0,0.0,-2.0,54.0101,-1.0,0.0,-2.0,3.3,3.75,90976.0,16000.0,0.0,10000.0,0
1925,20150408,1996,1,-2,1,0.0,0.0,13.1202,-1.0,0.0,-2.0,2.15,2.9,28295.0,0.0,13272.0,13700.0,0
1926,20150103,1987,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,2.0,3.51,0.0,0.0,1208.0,27540.0,0
1927,20150507,1996,1,-2,0,-2.0,-2.0,23.0101,-1.0,0.0,-2.0,3.35,3.65,0.0,4000.0,25278.0,3500.0,0
1928,20150601,1997,1,-2,0,0.0,-2.0,52.0201,-1.0,0.0,-2.0,0.0,0.69,22950.0,0.0,18467.0,0.0,0
1929,20150608,1996,1,-2,1,0.0,0.0,40.0801,-1.0,0.0,-2.0,3.0,2.75,0.0,0.0,22994.0,0.0,0
1930,20150624,1991,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,4.0,3.75,0.0,0.0,25278.0,0.0,0
1931,20150325,1997,1,-2,1,0.0,0.0,50.0901,-1.0,0.0,-2.0,0.0,1.0,92380.0,0.0,0.0,37000.0,0
1932,20150420,1997,1,-2,0,0.0,-2.0,26.0101,-1.0,0.0,-2.0,2.35,3.32,12633.0,10000.0,11390.0,12000.0,0
1933,20150114,1971,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,2.85,2.615,0.0,0.0,9595.29,35500.0,0
1934,20150519,1996,1,-2,0,0.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,4.0,0.0,6000.0,25878.0,0.0,0
1935,20150609,1997,1,-2,1,0.0,0.0,26.0101,-1.0,0.0,-2.0,3.3,2.6,32740.0,0.0,22644.0,3500.0,0
1936,20150417,1997,1,-2,0,0.0,-2.0,40.0801,-1.0,0.0,-2.0,4.0,3.3,99166.0,22683.7,0.0,0.0,0
1937,20150623,1996,1,-2,1,-2.0,0.0,50.0701,-1.0,0.0,-2.0,3.5,3.77,17294.0,0.0,21422.0,0.0,0
1938,20150406,1994,1,-2,1,-2.0,0.0,52.0301,-1.0,0.0,-2.0,2.0,3.37,15556.0,0.0,23546.0,1200.0,0
1939,20150610,1997,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,1.7,2.3,23224.0,0.0,26978.0,0.0,0
1940,20141217,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.61,3.475,0.0,0.0,12166.0,0.0,1
1941,20150115,1982,2,-1,0,-2.0,-2.0,16.0905,-1.0,0.0,-2.0,4.0,3.84,0.0,0.0,0.0,19500.0,1
1942,20150116,1992,2,-1,0,-2.0,-2.0,40.0801,-1.0,0.0,-2.0,3.3,2.35,57944.0,0.0,490.0,19050.0,1
1943,20150514,1976,2,-1,0,-2.0,-2.0,43.0203,-1.0,0.0,-2.0,3.5,3.48,0.0,0.0,0.0,0.0,0
1944,20150618,1996,1,-2,1,0.0,0.0,27.0101,-1.0,0.0,-2.0,3.0,3.22,32575.0,0.0,22712.0,0.0,0
1945,20151218,1989,1,-2,1,0.0,0.0,52.0301,-1.0,0.0,-2.0,3.15,3.0,0.0,1950.1,15416.0,0.0,0
1946,20150106,1992,2,-1,0,-2.0,-2.0,40.0601,-1.0,0.0,-2.0,2.27,2.13,60304.0,0.0,0.0,27715.0,0
1947,20160427,1993,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,2.7,3.41,20088.0,1000.0,10691.0,0.0,0
1948,20150115,1980,1,-2,1,0.0,0.0,52.0201,-1.0,0.0,-2.0,1.35,2.015,0.0,0.0,7725.0,19750.0,0
1949,20150622,1996,1,-2,1,0.0,0.0,52.1401,-1.0,0.0,-2.0,3.65,3.2,40015.0,0.0,19400.0,6500.0,0
1950,20150616,1997,1,-2,1,0.0,0.0,52.0301,-1.0,0.0,-2.0,3.35,3.705,0.0,0.0,22114.0,0.0,0
1951,20150113,1992,2,-1,0,-2.0,-2.0,51.0,-1.0,4.0,24.5,1.5,3.03,30431.0,0.0,17318.0,11000.0,0
1952,20150615,1996,1,-2,0,0.0,-2.0,42.0101,5.0207,0.0,-2.0,4.0,3.89,32317.0,22683.7,0.0,0.0,0
1953,20150107,1984,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,3.85,3.95,0.0,0.0,34811.0,18422.0,0
1954,20150106,1992,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.3,3.72,99274.0,0.0,0.0,19641.0,0
1955,20150415,1994,2,-1,0,-2.0,-2.0,52.0801,-1.0,8.0,52.0801,3.7,3.23,69720.0,0.0,7887.0,7500.0,0
1956,20150408,1979,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,4.0,3.33,0.0,0.0,8559.279999999999,18430.0,0
1957,20150107,1986,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,4.0,3.92,0.0,0.0,0.0,0.0,0
1958,20150114,1992,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.35,2.9,22642.0,0.0,23845.0,13000.0,0
1959,20150109,1993,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,3.85,3.355,103494.0,0.0,0.0,15250.0,0
1960,20150316,1997,1,-2,1,0.0,0.0,45.0601,-1.0,0.0,-2.0,2.0,3.31,18225.0,0.0,25278.0,3500.0,0
1961,20150317,1997,1,-2,0,-2.0,-2.0,43.0203,-1.0,0.0,-2.0,4.0,3.87,0.0,12000.0,5775.0,0.0,0
1962,20150820,1990,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,3.67,0.0,0.0,0.0,0.0,0
