StudentID,Zip,RegistrationDate,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,TwoOrMoreRace,HSDip,HSDipYr,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,Total Scholarship,Total Work Study,Total Grant,Total Loan,Dropout
340056,7305.0,20150520,2,1997,-1,-1,-1,-1,-1,-1,-1,1,2015,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.5,1.69,1,0.0,208489.0,3,3,1,0.0,0.0,0.0,0.0,0
340082,7109.0,20140723,2,1988,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,43.0,29.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.225,3.64,1,46681.0,0.0,2,3,2,0.0,0.0,0.0,24500.0,0
340083,7304.0,20140716,1,1982,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,101.5,56.5,-1,0,0,0,1,1,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.36,2,0.0,0.0,3,3,2,4500.0,0.0,15467.0,30500.0,0
340090,7524.0,20150106,2,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,73.0,65.0,-1,0,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.4,2.6950000000000003,2,0.0,0.0,2,3,2,0.0,0.0,10973.0,33500.0,0
340091,7087.0,20140818,2,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,105.0,62.0,-1,0,0,0,0,0,-2.0,-2.0,51.0706,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,3.32,1,29297.0,0.0,2,3,2,0.0,0.0,0.0,10500.0,1
340108,7304.0,20150608,2,1990,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,80.0,70.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.3,3.76,2,66820.0,0.0,3,3,2,0.0,0.0,0.0,13000.0,0
340113,7304.0,20140820,2,1986,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,94.0,64.0,-1,2,0,0,0,0,-2.0,-2.0,42.0101,-1.0,3.5,0.0,20.00505,-2.0,-1.0,6.0,2.0,2.025,1,24653.0,0.0,2,2,3,0.0,0.0,18025.0,9000.0,0
340117,7002.0,20140728,2,1996,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,0.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.14,1,0.0,115007.0,2,3,3,0.0,0.0,0.0,0.0,0
340118,7304.0,20141216,1,1982,0,0,0,1,0,0,0,1,2002,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.4,1,32217.0,0.0,2,2,2,0.0,0.0,8618.0,0.0,1
340128,7305.0,20140805,2,1966,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,56.0,44.0,-1,0,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,2.64,2,36438.0,0.0,2,2,2,0.0,0.0,12472.0,31500.0,0
340160,7522.0,20140820,2,1976,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,144.0,63.0,-1,0,0,0,0,0,-2.0,-2.0,16.0905,13.1209,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.93,1,25821.0,0.0,1,1,2,0.0,0.0,5707.0,13435.0,0
340164,7047.0,20140722,2,1993,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,79.0,31.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.25,2.9450000000000003,1,0.0,49476.0,2,3,3,0.0,0.0,17258.0,27500.0,0
340177,7304.0,20140729,1,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,67.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.87,1,17967.0,14189.0,2,2,3,0.0,0.0,14741.0,0.0,0
340192,7201.0,20140819,2,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,-1.0,58.0,-1,0,0,0,1,0,-2.0,-2.0,42.0101,13.1202,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.92,2,46800.0,0.0,3,3,2,0.0,0.0,3581.0,0.0,0
340204,7002.0,20140806,2,1995,0,0,0,0,0,1,0,1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,0.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.82,3.75,1,0.0,171699.0,2,2,3,22500.0,0.0,0.0,0.0,0
340325,7649.0,20140729,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,70.0,61.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.49,2,30773.0,0.0,3,3,2,0.0,0.0,8093.0,12750.0,1
340332,7002.0,20140729,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,96.0,87.0,-1,0,0,0,1,0,-2.0,-2.0,52.1401,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.5,2.0,1,0.0,0.0,3,3,2,0.0,0.0,16611.0,16250.0,1
340333,7047.0,20140821,1,1976,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,61.0,60.0,-1,2,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.6,2,65338.0,0.0,2,2,2,5000.0,0.0,3790.0,22000.0,0
340346,7302.0,20140805,1,1958,0,0,0,0,0,1,0,2,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,0.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.9,1,172077.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0
340448,7306.0,20140825,1,1987,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,91.0,84.0,-1,0,0,0,1,1,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.35,2.63,1,26719.0,0.0,2,2,2,0.0,0.0,0.0,11000.0,0
340461,7017.0,20140729,2,1981,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,79.5,70.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.62,1,23673.0,0.0,2,2,2,0.0,0.0,7186.0,22000.0,0
340463,7083.0,20140827,2,1975,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,-1.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,51.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.85,3.67,4,105212.0,0.0,3,3,2,0.0,0.0,0.0,20000.0,0
340509,7002.0,20140819,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,73.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.85,3.64,1,0.0,0.0,2,2,3,0.0,0.0,24371.0,10732.0,1
340511,7305.0,20140820,2,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,91.0,66.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.64,2,46958.0,0.0,2,3,2,0.0,0.0,0.0,36500.0,0
340516,7203.0,20140112,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,106.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1001,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,3.18,1,16850.0,1673.0,1,1,3,0.0,0.0,8590.0,22750.0,0
340532,7030.0,20140818,2,1962,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,74.0,58.5,-1,2,0,0,1,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.8,2.87,1,36468.0,0.0,2,2,2,0.0,0.0,0.0,10500.0,1
340549,7047.0,20150714,2,1992,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,97.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.0801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.72,1,0.0,26375.0,3,3,3,0.0,0.0,17992.0,0.0,0
340550,7032.0,20140813,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,77.0,62.0,-1,2,0,0,0,0,-2.0,-2.0,16.0905,42.0101,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,2.85,1,3358.0,23438.0,2,2,3,0.0,0.0,36794.0,0.0,0
340558,7052.0,20141121,2,1964,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,141.5,81.0,-1,2,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.15,2.215,4,42181.0,0.0,2,2,2,0.0,0.0,9263.0,25661.0,0
340579,7522.0,20140830,2,1976,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,-1.0,79.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.35,1,50308.0,0.0,2,1,2,0.0,0.0,7912.0,8250.0,0
340597,7075.0,20141211,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,88.0,60.0,-1,2,0,0,0,0,-2.0,-2.0,50.0701,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.5,3.21,1,4942.0,111939.0,3,3,3,0.0,0.0,11573.0,22593.0,0
340602,7304.0,20140820,1,1984,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,72.0,72.0,-1,0,0,0,1,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,4.0,2,106628.0,0.0,2,2,2,0.0,0.0,369.3,23000.0,0
340623,7304.0,20140827,1,1964,-1,-1,-1,-1,-1,-1,-1,1,1983,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,45.1001,-1.0,3.5,0.0,21.55005,-2.0,-1.0,6.0,4.0,3.915,1,11123.0,0.0,3,3,2,3000.0,0.0,31764.0,49661.0,0
340646,7083.0,20140818,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,128.0,96.0,-1,0,0,0,0,0,-2.0,-2.0,52.0801,-1.0,8.0,0.0,52.0801,-2.0,-1.0,6.0,3.65,3.55,1,4479.0,40704.0,2,3,3,0.0,0.0,0.0,3500.0,0
340650,7502.0,20140822,2,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,115.0,81.0,-1,2,0,0,0,0,-2.0,-2.0,27.5655,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.55,1,18192.0,0.0,3,2,2,0.0,0.0,2880.0,27309.0,0
340665,10312.0,20140825,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,100.0,89.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.87,1,0.0,121987.0,2,2,3,0.0,0.0,5730.0,5500.0,1
340669,7010.0,20140826,2,1990,1,0,0,0,0,0,0,2,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,0.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.85,3.23,1,9063.0,0.0,2,3,2,0.0,0.0,36338.0,4500.0,0
340673,7094.0,20150604,2,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,75.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,16.0905,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.24,4,0.0,0.0,2,2,1,0.0,0.0,22994.0,5500.0,0
340752,7087.0,20150113,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,77.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,43.0199,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.09,1,11364.0,27677.0,1,2,2,0.0,0.0,17073.0,6500.0,0
340756,7010.0,20140827,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,73.0,66.0,-1,0,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.6,1,14432.0,0.0,2,2,2,0.0,0.0,29848.0,0.0,0
340758,7504.0,20140822,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,68.0,54.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.3,3.12,1,45635.0,0.0,2,2,2,0.0,0.0,6250.0,4500.0,0
340786,7087.0,20140902,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,52.0,40.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.0,2.37,1,5858.0,23342.0,2,2,3,0.0,0.0,16821.0,9250.0,1
340796,7856.0,20140826,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.89,1,31676.0,0.0,2,2,2,0.0,0.0,0.0,25750.0,0
340809,7302.0,20140902,1,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,25.0,13.0,-1,0,0,0,0,0,-2.0,-2.0,45.1001,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.25,3.61,1,0.0,5155.0,3,3,2,0.0,0.0,22928.0,26500.0,0
340836,8863.0,20140825,2,1995,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,34.0,18.0,-1,0,0,0,0,0,-2.0,-2.0,25.5,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.7,2.235,1,0.0,177532.0,2,2,3,0.0,0.0,0.0,65006.0,0
340840,7031.0,20140905,2,1989,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,80.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,54.0101,54.0101,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.28,1,0.0,0.0,2,2,2,0.0,0.0,10062.0,9000.0,0
340853,7011.0,20141030,1,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,63.0,32.0,-1,0,0,0,0,0,-2.0,-2.0,27.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.0,2.28,4,33893.0,0.0,2,3,2,0.0,0.0,0.0,25029.0,0
340905,84057.0,20141125,1,1987,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,97.0,89.0,-1,0,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.5,3.6,2,32252.0,0.0,3,3,2,0.0,0.0,3015.0,20327.0,0
340931,7201.0,20141215,1,1987,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,81.0,66.0,-1,0,0,0,0,0,-2.0,-2.0,45.1001,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.73,1,0.0,0.0,3,3,2,0.0,0.0,10977.0,19896.0,0
340962,7307.0,20150115,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,65.0,65.0,-1,2,0,0,0,0,-2.0,-2.0,23.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.0,1,3313.0,114426.0,2,2,3,0.0,0.0,0.0,3500.0,1
341077,7095.0,20150624,2,1970,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,93.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.87,2,56983.0,0.0,1,1,2,5500.0,0.0,15798.0,11000.0,0
341111,7093.0,20141120,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,63.0,45.0,-1,2,0,0,1,0,-2.0,-2.0,52.02009999999999,-1.0,2.6666666666666665,0.0,16.0067,-2.0,-1.0,6.0,3.233333333333333,3.1933333333333334,1,9402.0,9552.0,2,3,2,0.0,0.0,21778.0,25500.0,0
341161,7306.0,20140129,2,1994,0,0,0,0,0,1,0,1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,-2.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.27,1,0.0,17726.0,3,2,3,0.0,0.0,8993.0,2750.0,1
341197,8861.0,20141120,1,1981,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,138.0,78.0,-1,2,0,0,0,0,-2.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.74,4,29147.0,0.0,2,2,2,0.0,0.0,8640.0,0.0,0
341207,7304.0,20150427,2,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,128.0,96.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.5,3.84,2,0.0,0.0,1,1,2,0.0,6000.0,20512.0,8000.0,0
341248,7087.0,20140114,1,1985,1,0,0,0,0,0,0,1,2003,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,0.0,-2.0,50.0701,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.02,1,35974.0,0.0,2,1,2,0.0,0.0,0.0,9500.0,1
341252,7307.0,20140117,2,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,37.0,37.0,-1,0,0,0,0,0,-2.0,-2.0,38.555,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.5,2.765,2,49535.0,0.0,2,2,2,0.0,0.0,11280.0,31500.0,0
341260,7747.0,20160519,1,1994,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,86.0,82.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.96,1,3619.0,161333.0,3,3,3,0.0,0.0,0.0,0.0,0
341328,7002.0,20141117,2,1989,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,82.0,44.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,6.06045,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,1.69,1,0.0,0.0,3,3,2,0.0,0.0,5753.0,7250.0,1
341466,7307.0,20141027,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,70.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.94,1,22372.0,12655.0,2,2,3,0.0,0.0,6643.0,10000.0,0
341475,8826.0,20150316,1,1997,0,0,0,0,0,1,0,1,2015,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,0.0,-2.0,43.0203,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.835,3.91,1,0.0,291943.0,3,3,3,12000.0,0.0,0.0,0.0,0
341496,7730.0,20160427,2,1995,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,69.0,39.0,-1,2,0,0,0,0,-2.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.77,1,10418.0,43054.0,2,2,2,0.0,0.0,3995.0,0.0,0
341504,7083.0,20141212,2,1970,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,-1.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,3.54,2,96626.0,0.0,2,2,2,0.0,0.0,0.0,27405.0,0
341510,7728.0,20160721,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,-1.0,96.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.65,3.86,1,21308.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0
341511,7202.0,20150325,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,81.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,50.0701,50.0701,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.88,1,8425.0,0.0,2,2,2,3000.0,0.0,21876.0,0.0,0
341515,7730.0,20160526,2,1993,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,99.0,82.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,4.0,3.95,1,12111.0,146033.0,3,2,3,0.0,0.0,0.0,13600.0,0
341524,7712.0,20160615,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.96,1,18886.0,0.0,3,3,3,0.0,0.0,2149.0,9080.0,0
341529,8817.0,20141217,2,1992,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,46.0,43.0,-1,0,0,0,0,0,-2.0,-2.0,45.1001,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.65,2.87,1,0.0,11986.0,2,2,1,0.0,0.0,22266.0,25202.0,0
341533,7306.0,20150113,2,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,94.0,64.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,-1.0,7.0,0.0,45.1101,-2.0,-1.0,6.0,3.0,3.22,1,0.0,0.0,1,2,2,0.0,0.0,11123.0,19750.0,0
341549,7080.0,20150317,1,1997,0,0,0,0,0,1,0,1,2015,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,0.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.7,3.08,1,0.0,110889.0,3,2,1,0.0,0.0,0.0,0.0,0
341562,7201.0,20140115,2,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,85.5,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.18,1,13379.0,0.0,3,1,2,0.0,0.0,15277.0,22812.0,0
341582,7018.0,20141110,2,1978,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,143.0,92.0,-1,2,0,0,0,0,-2.0,-2.0,54.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.22,1,32168.0,0.0,2,2,2,0.0,0.0,7435.0,18000.0,0
341615,7109.0,20141120,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,102.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,16.0905,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,2.81,1,27537.0,0.0,2,2,2,0.0,0.0,15719.0,21500.0,0
341627,7305.0,20150511,2,1994,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,53.0,45.0,-1,0,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.25,1,6352.0,27302.0,1,2,2,0.0,0.0,10840.0,13000.0,0
341642,7087.0,20150112,1,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,68.0,65.0,-1,2,0,0,0,0,-2.0,-2.0,40.0601,-1.0,7.0,0.0,40.0601,-2.0,-1.0,6.0,2.0,2.76,1,4844.0,72429.0,3,2,3,0.0,0.0,12176.3,14281.0,0
341773,8816.0,20141124,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,95.0,49.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.6,3.5250000000000004,1,8528.0,35492.0,3,3,3,250.0,0.0,11430.0,0.0,1
341805,7002.0,20141124,2,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,117.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.74,1.89,1,0.0,3227.0,3,2,3,0.0,0.0,5647.0,0.0,1
341834,7087.0,20150108,2,1982,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,100.0,87.0,-1,0,0,0,0,1,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.85,3.81,2,95648.0,0.0,2,1,2,0.0,0.0,7558.0,18706.0,1
341880,7018.0,20141219,2,1993,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,66.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,42.0101,26.0101,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.35,3.36,1,0.0,12612.0,2,2,1,0.0,0.0,20461.0,4500.0,0
341894,7631.0,20140122,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,73.0,66.0,-1,0,0,0,0,0,-2.0,-2.0,43.0199,-1.0,4.0,0.0,20.50995,-2.0,-1.0,6.0,4.0,3.78,1,23829.0,0.0,2,2,3,0.0,0.0,440.0,20200.0,0
341910,7304.0,20150624,1,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,120.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.0801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.28,2,0.0,0.0,2,2,2,0.0,0.0,10952.24,5500.0,1
341939,8872.0,20140122,1,1993,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,94.0,67.0,-1,0,0,0,0,0,-2.0,-2.0,54.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,2.98,1,5063.0,85498.0,2,2,3,0.0,0.0,0.0,12337.0,0
341952,7748.0,20150514,2,1960,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,97.0,95.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.85,4,41637.0,0.0,2,2,2,1500.0,0.0,2863.0,1314.0,1
341973,7307.0,20150428,2,1996,0,0,0,1,0,0,0,1,2015,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.35,3.68,1,0.0,48971.0,1,1,3,0.0,0.0,17610.0,3500.0,0
341982,7306.0,20150108,1,1993,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,93.0,69.0,-1,0,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.16,1,0.0,52574.0,2,3,2,0.0,0.0,690.0,11451.0,0
